file,src,size_bytes,load_ok,load_error,n_literals_sanitized,n_classes,n_obj_props,n_data_props,n_annotations,WMCOnto,NOMOnto,DITM,NACOnto,CBOnto,TMOnto,LCOMOnto,ANOnto,INROnto,RROnto,AROnto,consistent,n_unsatisfiable,n_inferred_classes,reasoner_seconds,reasoner_error,score_structural,score_modularity,score_reusability,score_operability,score_reliability,oquare_global,experiment,db,model,variant,run,eval_seconds
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C2/postprocessed/ontology_run1.ttl,3407,1,,0,9,9,0,0,1.0,1.0,1,1.0,1.0,0.0,9,0.0,0.0,1.0,1.0,True,0,9,0.22,,5.0,3.0,2.33,5.0,5,4.07,E3,dbSUPER,llama3.1_8b_ragapi_C2,postprocessed,1,0.23
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C2/postprocessed/ontology_run2.ttl,3653,1,,0,9,0,0,0,0.0,0.0,1,1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,True,0,9,0.2,,5.0,3.0,2.33,1.0,5,3.27,E3,dbSUPER,llama3.1_8b_ragapi_C2,postprocessed,2,0.21
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C2/postprocessed/ontology_run3.ttl,2109,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_ragapi_C2,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C2/postprocessed/ontology_run1.ttl,3667,1,,0,1,7,6,0,13.0,13.0,1,1.0,0.0,0.0,1,0.0,0.0,7.0,0.5384615384615384,True,0,1,0.21,,4.75,5.0,2.33,4.5,5,4.32,E3,HACER,llama3.1_8b_ragapi_C2,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C2/postprocessed/ontology_run2.ttl,2091,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_ragapi_C2,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C2/postprocessed/ontology_run3.ttl,2519,1,,0,1,7,0,0,7.0,7.0,1,1.0,0.0,0.0,1,0.0,0.0,7.0,1.0,True,0,1,0.22,,5.0,5.0,2.33,5.0,5,4.47,E3,HACER,llama3.1_8b_ragapi_C2,postprocessed,3,0.22
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C2/postprocessed/ontology_run1.ttl,3573,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C2,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C2/postprocessed/ontology_run2.ttl,3033,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C2,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C2/postprocessed/ontology_run3.ttl,3474,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C2,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C3/postprocessed/ontology_run1.ttl,2558,1,,0,6,3,0,0,0.5,0.5,2,1.1666666666666667,0.6666666666666666,0.0,5,0.0,0.16666666666666666,0.5,1.0,True,0,6,0.22,,5.0,3.5,2.67,4.0,5,4.03,E3,FANTOM5,llama3.1_8b_ragapi_C3,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C3/postprocessed/ontology_run2.ttl,2545,1,,0,6,3,0,0,0.5,0.5,2,1.1666666666666667,0.6666666666666666,0.0,5,0.0,0.16666666666666666,0.5,1.0,True,0,6,0.22,,5.0,3.5,2.67,4.0,5,4.03,E3,FANTOM5,llama3.1_8b_ragapi_C3,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C3/postprocessed/ontology_run3.ttl,2825,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_ragapi_C3,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C3/postprocessed/ontology_run1.ttl,2642,1,,0,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,True,0,2,0.21,,5.0,4.5,2.33,1.0,5,3.57,E3,dbSUPER,llama3.1_8b_ragapi_C3,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C3/postprocessed/ontology_run2.ttl,2683,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.22,,0,0,0,0,5,1.0,E3,dbSUPER,llama3.1_8b_ragapi_C3,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C3/postprocessed/ontology_run3.ttl,2930,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_ragapi_C3,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C3/postprocessed/ontology_run1.ttl,3216,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_ragapi_C3,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C3/postprocessed/ontology_run2.ttl,4374,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_ragapi_C3,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C3/postprocessed/ontology_run3.ttl,2518,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_ragapi_C3,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C3/postprocessed/ontology_run1.ttl,2388,1,,0,4,3,0,0,0.75,0.75,1,1.0,0.0,0.0,4,0.0,0.0,0.75,1.0,True,0,4,0.2,,5.0,4.0,2.33,4.5,5,4.17,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C3,postprocessed,1,0.2
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C3/postprocessed/ontology_run2.ttl,1770,1,,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,True,0,3,0.21,,5.0,4.0,2.33,1.0,5,3.47,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C3,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C3/postprocessed/ontology_run3.ttl,2358,1,,0,4,3,0,0,0.75,0.75,1,1.0,0.0,0.0,4,0.0,0.0,0.75,1.0,True,0,4,0.22,,5.0,4.0,2.33,4.5,5,4.17,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C3,postprocessed,3,0.23
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,29565,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,qwen2.5-coder_7b,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,29565,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,qwen2.5-coder_7b,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,29565,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,qwen2.5-coder_7b,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,2785,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,qwen2.5-coder_7b,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,2785,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,qwen2.5-coder_7b,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,2785,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,qwen2.5-coder_7b,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/HACER/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,3730,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,HACER,qwen2.5-coder_7b,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/HACER/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,3730,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,HACER,qwen2.5-coder_7b,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/HACER/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,3730,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,HACER,qwen2.5-coder_7b,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,2472,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,2472,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,2472,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,36160,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E2,FANTOM5,qwen2.5-coder_7b,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,36160,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E2,FANTOM5,qwen2.5-coder_7b,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,36160,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E2,FANTOM5,qwen2.5-coder_7b,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,2236,1,,0,2,6,2,0,4.0,4.0,1,1.0,0.5,0.0,2,0.0,0.0,3.0,0.75,True,0,2,0.26,,5.0,4.5,2.33,5.0,5,4.37,E2,dbSUPER,qwen2.5-coder_7b,postprocessed,1,0.26
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,2236,1,,0,2,6,2,0,4.0,4.0,1,1.0,0.5,0.0,2,0.0,0.0,3.0,0.75,True,0,2,0.26,,5.0,4.5,2.33,5.0,5,4.37,E2,dbSUPER,qwen2.5-coder_7b,postprocessed,2,0.26
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,2236,1,,0,2,6,2,0,4.0,4.0,1,1.0,0.5,0.0,2,0.0,0.0,3.0,0.75,True,0,2,0.26,,5.0,4.5,2.33,5.0,5,4.37,E2,dbSUPER,qwen2.5-coder_7b,postprocessed,3,0.26
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/HACER/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,2065,1,,0,2,5,2,0,3.5,3.5,1,1.0,0.5,0.0,2,0.0,0.0,2.5,0.7142857142857143,True,0,2,0.25,,5.0,4.5,2.33,5.0,5,4.37,E2,HACER,qwen2.5-coder_7b,postprocessed,1,0.26
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/HACER/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,2065,1,,0,2,5,2,0,3.5,3.5,1,1.0,0.5,0.0,2,0.0,0.0,2.5,0.7142857142857143,True,0,2,0.26,,5.0,4.5,2.33,5.0,5,4.37,E2,HACER,qwen2.5-coder_7b,postprocessed,2,0.26
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/HACER/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,2065,1,,0,2,5,2,0,3.5,3.5,1,1.0,0.5,0.0,2,0.0,0.0,2.5,0.7142857142857143,True,0,2,0.25,,5.0,4.5,2.33,5.0,5,4.37,E2,HACER,qwen2.5-coder_7b,postprocessed,3,0.26
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,4683,1,,0,4,5,7,0,3.0,3.0,1,1.0,0.0,0.0,4,0.0,0.0,1.25,0.4166666666666667,True,0,4,0.26,,5.0,4.0,2.33,4.5,5,4.17,E2,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,1,0.26
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,31066,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E2,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E2/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,4683,1,,0,4,5,7,0,3.0,3.0,1,1.0,0.0,0.0,4,0.0,0.0,1.25,0.4166666666666667,True,0,4,0.26,,5.0,4.0,2.33,4.5,5,4.17,E2,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,3,0.26
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,37672,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,qwen2.5-coder_7b,postprocessed,1,0.01
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,37672,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,qwen2.5-coder_7b,postprocessed,2,0.01
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,37672,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,qwen2.5-coder_7b,postprocessed,3,0.01
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,996,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,dbSUPER,qwen2.5-coder_7b,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,996,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,dbSUPER,qwen2.5-coder_7b,postprocessed,2,0.21
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,996,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,dbSUPER,qwen2.5-coder_7b,postprocessed,3,0.21
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,2868,1,,0,10,7,0,0,0.7,0.7,1,1.0,0.8,0.0,10,0.0,0.0,0.7,1.0,True,0,10,0.21,,5.0,3.0,2.33,4.5,5,3.97,E3,HACER,qwen2.5-coder_7b,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,2868,1,,0,10,7,0,0,0.7,0.7,1,1.0,0.8,0.0,10,0.0,0.0,0.7,1.0,True,0,10,0.23,,5.0,3.0,2.33,4.5,5,3.97,E3,HACER,qwen2.5-coder_7b,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,2868,1,,0,10,7,0,0,0.7,0.7,1,1.0,0.8,0.0,10,0.0,0.0,0.7,1.0,True,0,10,0.21,,5.0,3.0,2.33,4.5,5,3.97,E3,HACER,qwen2.5-coder_7b,postprocessed,3,0.22
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run1.ttl,1686,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run2.ttl,1686,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.2,,0,0,0,0,5,1.0,E3,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,2,0.21
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/qwen2.5-coder_7b/postprocessed/ontology_run3.ttl,1686,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,DiseaseEnhancer,qwen2.5-coder_7b,postprocessed,3,0.22
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/FANTOM5/qwen2.5-coder_7b/ontology_run1.ttl,7219,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,FANTOM5,qwen2.5-coder_7b,raw,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/FANTOM5/qwen2.5-coder_7b/ontology_run2.ttl,7219,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,FANTOM5,qwen2.5-coder_7b,raw,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/FANTOM5/qwen2.5-coder_7b/ontology_run3.ttl,7219,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,FANTOM5,qwen2.5-coder_7b,raw,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/dbSUPER/qwen2.5-coder_7b/ontology_run1.ttl,5455,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,dbSUPER,qwen2.5-coder_7b,raw,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/dbSUPER/qwen2.5-coder_7b/ontology_run2.ttl,5455,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,dbSUPER,qwen2.5-coder_7b,raw,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/dbSUPER/qwen2.5-coder_7b/ontology_run3.ttl,5455,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,dbSUPER,qwen2.5-coder_7b,raw,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/HACER/qwen2.5-coder_7b/ontology_run1.ttl,6437,1,,0,1,1,1,0,2.0,2.0,1,1.0,0.0,0.0,1,0.0,0.0,1.0,0.5,True,0,1,0.27,,5.0,5.0,2.33,4.5,5,4.37,E4,HACER,qwen2.5-coder_7b,raw,1,0.27
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/HACER/qwen2.5-coder_7b/ontology_run2.ttl,6437,1,,0,1,1,1,0,2.0,2.0,1,1.0,0.0,0.0,1,0.0,0.0,1.0,0.5,True,0,1,0.26,,5.0,5.0,2.33,4.5,5,4.37,E4,HACER,qwen2.5-coder_7b,raw,2,0.26
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/HACER/qwen2.5-coder_7b/ontology_run3.ttl,6437,1,,0,1,1,1,0,2.0,2.0,1,1.0,0.0,0.0,1,0.0,0.0,1.0,0.5,True,0,1,0.26,,5.0,5.0,2.33,4.5,5,4.37,E4,HACER,qwen2.5-coder_7b,raw,3,0.26
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/DiseaseEnhancer/qwen2.5-coder_7b/ontology_run1.ttl,9532,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,DiseaseEnhancer,qwen2.5-coder_7b,raw,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/DiseaseEnhancer/qwen2.5-coder_7b/ontology_run2.ttl,9532,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,DiseaseEnhancer,qwen2.5-coder_7b,raw,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/DiseaseEnhancer/qwen2.5-coder_7b/ontology_run3.ttl,9532,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,DiseaseEnhancer,qwen2.5-coder_7b,raw,3,0.0
